Date,Channel,Username,Message,Tag_owner,Cleanest_message
2023-01-28 22:51:54,sodapoppin ,chessmaniaconcrack,SHOOT THAT WHEELM DAMN IT,0,shoot damn
2023-01-28 22:51:56,sodapoppin ,spinney,OMEGALUL,0,OMEGALUL
2023-01-28 22:51:58,sodapoppin ,deviousmod_,OMEGALUL,0,OMEGALUL
2023-01-28 22:51:58,sodapoppin ,0verflux,OMEGALUL,0,OMEGALUL
2023-01-28 22:51:59,sodapoppin ,coderhog,LULW,0,LULW
2023-01-28 22:51:59,sodapoppin ,dazespam,OMEGALUL,0,OMEGALUL
2023-01-28 22:51:59,sodapoppin ,joshuadim,OMEGALUL,0,OMEGALUL
2023-01-28 22:51:59,sodapoppin ,deusexmachinist,OMEGALUL,0,OMEGALUL
2023-01-28 22:51:59,sodapoppin ,swimfighter,OMEGALUL,0,OMEGALUL
2023-01-28 22:51:59,sodapoppin ,alwaysbegaming,LUL,0,LUL
2023-01-28 22:51:59,sodapoppin ,kshpew1,LULW,0,LULW
2023-01-28 22:52:00,sodapoppin ,airgoose1,OMEGALUL,0,OMEGALUL
2023-01-28 22:52:00,sodapoppin ,elillama_,OMEGALUL,0,OMEGALUL
2023-01-28 22:52:00,sodapoppin ,supastealth33,OMEGALUL,0,OMEGALUL
2023-01-28 22:52:00,sodapoppin ,bakie99,LULW,0,LULW
2023-01-28 22:52:00,sodapoppin ,nodusable,OMEGALUL,0,OMEGALUL
2023-01-28 22:52:00,sodapoppin ,gaavv,OMEGALUL,0,OMEGALUL
2023-01-28 22:52:01,sodapoppin ,haruiswaifu,OMEGALUL,0,OMEGALUL
2023-01-28 22:52:01,sodapoppin ,nazarik,OMEGALUL,0,OMEGALUL
2023-01-28 22:52:01,sodapoppin ,death_dono,OMEGALUL,0,OMEGALUL
2023-01-28 22:52:01,sodapoppin ,chessmaniaconcrack,SHOOT THAT WHEEL,0,shoot
2023-01-28 22:52:01,sodapoppin ,unitedthreee,nice,0,nice
2023-01-28 22:52:02,sodapoppin ,ceabass,shoot the fucking wheels,0,shoot fuck
2023-01-28 22:52:02,sodapoppin ,renzir,OMEGALUL,0,OMEGALUL
2023-01-28 22:52:02,sodapoppin ,un_muerte,OMEGALUL,0,OMEGALUL
2023-01-28 22:52:03,sodapoppin ,macintoshplus21,OMEGALUL CLIP,0,OMEGALUL
2023-01-28 22:52:03,sodapoppin ,bladecrusher,OMEGALUL,0,OMEGALUL
2023-01-28 22:52:04,sodapoppin ,cortegos,LUL,0,LUL
2023-01-28 22:52:04,sodapoppin ,boomdox,OMEGALUL,0,OMEGALUL
2023-01-28 22:52:04,sodapoppin ,0verflux,Pepega Clap MY STREAMER,0,Pepega Clap
2023-01-28 22:52:04,sodapoppin ,supmydoot,OMEGALUL,0,OMEGALUL
2023-01-28 22:52:05,sodapoppin ,sotoah,Even caught on fire OMEGALUL2,0,fire
2023-01-28 22:52:05,sodapoppin ,kshpew1,OMEGALUL,0,OMEGALUL
2023-01-28 22:52:06,sodapoppin ,romanovskibr,OMEGALUL,0,OMEGALUL
2023-01-28 22:52:07,sodapoppin ,polarmonke,OMEGALUL,0,OMEGALUL
2023-01-28 22:52:07,sodapoppin ,tatortotthebot,OMEGALUL,0,OMEGALUL
2023-01-28 22:52:07,sodapoppin ,milkyeti,OMEGALUL,0,OMEGALUL
2023-01-28 22:52:07,sodapoppin ,haruiswaifu,OMEGALUL 󠀀,0,OMEGALUL
2023-01-28 22:52:07,sodapoppin ,gayforcandy,u tried ur best man,0,best
2023-01-28 22:52:10,sodapoppin ,fossabot,sodaL Thank you for resubscribing Rummez for 77 months meow MYAAA,0,thank
2023-01-28 22:52:10,sodapoppin ,levitax,dont try to stasis the power generator that is shooting lightning pls. PauseChamp,0,shoot
2023-01-28 22:52:11,sodapoppin ,squigy_,"Plant on rock, shoot rock into space",0,shoot
2023-01-28 22:52:12,sodapoppin ,letsflashbang,LUL LUL LUL LUL LUL LUL LUL LUL LUL LUL LUL LUL,0,LUL
2023-01-28 22:52:13,sodapoppin ,nolanrogue,impressive,0,impress
2023-01-28 22:52:16,sodapoppin ,chillli,actually dumb,0,dumb
2023-01-28 22:52:17,sodapoppin ,dazespam,Time to throw PogChamp,0,pogchamp
2023-01-28 22:52:17,sodapoppin ,chessmaniaconcrack,SHOOT THAT TURNING WHEEL,0,shoot
