,Date,Channel,Username,Message,Tag_owner,Cleanest_message,Scores
184,2023-01-28 22:53:11,sodapoppin ,pocketwookiee,"@skinerch no they legit just said how to do it, you and chance is just as stupid :)",0,stupid :),"{'neg': 0.228, 'neu': 0.569, 'pos': 0.203, 'compound': -0.1531}"
185,2023-01-28 22:53:13,sodapoppin ,x_recoil_x,drugs are bad,0,bad,"{'neg': 0.636, 'neu': 0.364, 'pos': 0.0, 'compound': -0.5423}"
186,2023-01-28 22:53:14,sodapoppin ,letsflashbang,lul lul lul lul lul,0,LUL,"{'neg': 0.0, 'neu': 0.0, 'pos': 1.0, 'compound': 0.9818}"
187,2023-01-28 22:53:14,sodapoppin ,pittiuomo,it hurts,0,hurt,"{'neg': 0.756, 'neu': 0.244, 'pos': 0.0, 'compound': -0.4767}"
188,2023-01-28 22:53:16,sodapoppin ,gayforcandy,alright man shoot the thing generating the white stringy electricity with slow powuh,0,alright shoot,"{'neg': 0.156, 'neu': 0.714, 'pos': 0.13, 'compound': -0.1027}"
189,2023-01-28 22:53:17,sodapoppin ,fossabot,sodal thank you for resubscribing 44zbx for 24 months meow myaaa,0,thank,"{'neg': 0.0, 'neu': 0.8, 'pos': 0.2, 'compound': 0.3612}"
190,2023-01-28 22:53:18,sodapoppin ,ceabass,the fucking wheels,0,fuck,"{'neg': 0.0, 'neu': 1.0, 'pos': 0.0, 'compound': 0.0}"
191,2023-01-28 22:53:19,sodapoppin ,derferaw,this guy is dumb,0,dumb,"{'neg': 0.524, 'neu': 0.476, 'pos': 0.0, 'compound': -0.5106}"
192,2023-01-28 22:53:20,sodapoppin ,embolia_,pepega clap,0,Pepega Clap,"{'neg': 0.429, 'neu': 0.0, 'pos': 0.571, 'compound': 0.25}"
193,2023-01-28 22:53:20,sodapoppin ,toatsnotreal,die and read it again,0,die,"{'neg': 0.494, 'neu': 0.506, 'pos': 0.0, 'compound': -0.5994}"
194,2023-01-28 22:53:20,sodapoppin ,zaneshhi,stop the wheel,0,stop,"{'neg': 0.524, 'neu': 0.476, 'pos': 0.0, 'compound': -0.296}"
195,2023-01-28 22:53:21,sodapoppin ,un_muerte,dear lord,0,dear,"{'neg': 0.0, 'neu': 0.278, 'pos': 0.722, 'compound': 0.3818}"
196,2023-01-28 22:53:22,sodapoppin ,stryker741,go on the outside of the meteor lul,0,LUL,"{'neg': 0.0, 'neu': 0.583, 'pos': 0.417, 'compound': 0.7184}"
197,2023-01-28 22:53:25,sodapoppin ,letsflashbang,my head hurts,0,hurt,"{'neg': 0.608, 'neu': 0.392, 'pos': 0.0, 'compound': -0.4767}"
198,2023-01-28 22:53:27,sodapoppin ,toatsnotreal,die and read again,0,die,"{'neg': 0.565, 'neu': 0.435, 'pos': 0.0, 'compound': -0.5994}"
199,2023-01-28 22:53:27,sodapoppin ,ceabass,hit the fucking wheels bro,0,fuck,"{'neg': 0.0, 'neu': 1.0, 'pos': 0.0, 'compound': 0.0}"
200,2023-01-28 22:53:30,sodapoppin ,0verflux,wutface,0,WutFace,"{'neg': 0.0, 'neu': 1.0, 'pos': 0.0, 'compound': 0.0}"
201,2023-01-28 22:53:37,sodapoppin ,blackpaisleyy,monkedriving ill be back,0,ill,"{'neg': 0.483, 'neu': 0.517, 'pos': 0.0, 'compound': -0.4215}"
202,2023-01-28 22:53:46,sodapoppin ,huntersmia,chance how did u stop the eletricitybefore,0,stop,"{'neg': 0.239, 'neu': 0.543, 'pos': 0.217, 'compound': -0.0516}"
203,2023-01-28 22:53:47,sodapoppin ,asphyxla__,omegalul,0,OMEGALUL,"{'neg': 0.0, 'neu': 0.0, 'pos': 1.0, 'compound': 0.4588}"
204,2023-01-28 22:53:52,sodapoppin ,skinerch,@skinerch i actually have stream in background while cleaning so i never heard anything mb mb,0,clean,"{'neg': 0.0, 'neu': 1.0, 'pos': 0.0, 'compound': 0.0}"
205,2023-01-28 22:53:53,sodapoppin ,coderhog,waytoodank,0,WAYTOODANK,"{'neg': 0.0, 'neu': 0.0, 'pos': 1.0, 'compound': 0.7184}"
206,2023-01-28 22:53:57,sodapoppin ,lexius72,ther are fuzes you need to shoot on the blue electical circles! @sodapoppin,1,shoot,"{'neg': 0.183, 'neu': 0.817, 'pos': 0.0, 'compound': -0.4003}"
207,2023-01-28 22:53:57,sodapoppin ,dazespam,no way pog,0,pog,"{'neg': 0.824, 'neu': 0.176, 'pos': 0.0, 'compound': -0.569}"
208,2023-01-28 22:53:58,sodapoppin ,wasabijennifer,finally holy shit,0,shit,"{'neg': 0.643, 'neu': 0.357, 'pos': 0.0, 'compound': -0.5574}"
209,2023-01-28 22:54:00,sodapoppin ,tmanxp,lmfao he learned,0,lao,"{'neg': 0.0, 'neu': 0.364, 'pos': 0.636, 'compound': 0.5423}"
210,2023-01-28 22:54:00,sodapoppin ,in34n30815,thank god you have infinite fuel lul,0,thank god LUL,"{'neg': 0.0, 'neu': 0.294, 'pos': 0.706, 'compound': 0.8625}"
211,2023-01-28 22:54:06,sodapoppin ,0verflux,stronge clap,0,strong Clap,"{'neg': 0.0, 'neu': 0.2, 'pos': 0.8, 'compound': 0.6124}"
212,2023-01-28 22:54:07,sodapoppin ,gaavv,he got it pog,0,pog,"{'neg': 0.0, 'neu': 0.5, 'pos': 0.5, 'compound': 0.4588}"
213,2023-01-28 22:54:07,sodapoppin ,soap_deal_er,pog finally,0,pog,"{'neg': 0.0, 'neu': 0.25, 'pos': 0.75, 'compound': 0.4588}"
214,2023-01-28 22:54:08,sodapoppin ,lastzombierunner,nice,0,nice,"{'neg': 0.0, 'neu': 0.0, 'pos': 1.0, 'compound': 0.4215}"
215,2023-01-28 22:54:09,sodapoppin ,gray0ne_,stronge good job,0,strong good,"{'neg': 0.0, 'neu': 0.408, 'pos': 0.592, 'compound': 0.4404}"
216,2023-01-28 22:54:09,sodapoppin ,h0ud1n,look outside pog,0,pog,"{'neg': 0.0, 'neu': 0.4, 'pos': 0.6, 'compound': 0.4588}"
217,2023-01-28 22:54:09,sodapoppin ,tedol,"oh, they made it even easier",0,easier,"{'neg': 0.0, 'neu': 0.641, 'pos': 0.359, 'compound': 0.4215}"
218,2023-01-28 22:54:10,sodapoppin ,boneweaver99,xdd shoot it more,0,shoot,"{'neg': 0.444, 'neu': 0.556, 'pos': 0.0, 'compound': -0.34}"
219,2023-01-28 22:54:12,sodapoppin ,deviousmod_,ez,0,EZ,"{'neg': 0.0, 'neu': 0.0, 'pos': 1.0, 'compound': 0.3612}"
220,2023-01-28 22:54:20,sodapoppin ,siryork1,"oh no, hes going straight back inside",0,straight,"{'neg': 0.0, 'neu': 0.759, 'pos': 0.241, 'compound': 0.2263}"
221,2023-01-28 22:54:21,sodapoppin ,in34n30815,"""dies"" lul",0,LUL,"{'neg': 0.0, 'neu': 0.167, 'pos': 0.833, 'compound': 0.7184}"
222,2023-01-28 22:54:24,sodapoppin ,lexius72,the fuzes you need to shoot on the blue electical circles! @sodapoppin,1,shoot,"{'neg': 0.197, 'neu': 0.803, 'pos': 0.0, 'compound': -0.4003}"
223,2023-01-28 22:54:25,sodapoppin ,juniorstg,omegalul,0,OMEGALUL,"{'neg': 0.0, 'neu': 0.0, 'pos': 1.0, 'compound': 0.4588}"
