,Date,Channel,Username,Message,Tag_owner,Cleanest_message,Scores
30,2023-01-29 01:31:27,sweet_anita ,iduhknowwhattoput,nah everyone i knew who touched dick wanted to die too,0,nah dick want die,"{'neg': 0.518, 'neu': 0.482, 'pos': 0.0, 'compound': -0.8225}"
31,2023-01-29 01:31:37,sweet_anita ,cthulu_or_something,what was the name of this city? im googling it for science yep,0,yep,"{'neg': 0.0, 'neu': 0.845, 'pos': 0.155, 'compound': 0.296}"
32,2023-01-29 01:31:44,sweet_anita ,fossabot,welcome back ryzzear! thanks for the 13 months resub with prime gaming!! anitaprime anitaprime anitaprime,0,thank,"{'neg': 0.0, 'neu': 0.657, 'pos': 0.343, 'compound': 0.7767}"
33,2023-01-29 01:31:59,sweet_anita ,sohnnyjilverhand,yeah i'd imagine so pepog,0,yeah,"{'neg': 0.0, 'neu': 0.457, 'pos': 0.543, 'compound': 0.3749}"
34,2023-01-29 01:32:07,sweet_anita ,iduhknowwhattoput,you get bored,0,bore,"{'neg': 0.512, 'neu': 0.488, 'pos': 0.0, 'compound': -0.2732}"
35,2023-01-29 01:32:09,sweet_anita ,sohnnyjilverhand,yeah you become reliant upon the city that you've built nodders,0,yeah reliant,"{'neg': 0.0, 'neu': 0.709, 'pos': 0.291, 'compound': 0.4019}"
36,2023-01-29 01:32:13,sweet_anita ,nonnymoose5150,dogs and cats living together.. mass hysteria ;p,0,hysteria,"{'neg': 0.293, 'neu': 0.707, 'pos': 0.0, 'compound': -0.4404}"
37,2023-01-29 01:32:16,sweet_anita ,ordala,nothing in the universe can ever truly reach a natural equilibrium for an indefinite period of time,0,reach,"{'neg': 0.0, 'neu': 0.683, 'pos': 0.317, 'compound': 0.6705}"
38,2023-01-29 01:32:25,sweet_anita ,juiceconnoisseur,sitt :backhand_index_pointing_right: wooyeah i want that one,0,:backhand_index_pointing_right: want,"{'neg': 0.0, 'neu': 0.822, 'pos': 0.178, 'compound': 0.0772}"
39,2023-01-29 01:32:27,sweet_anita ,sohnnyjilverhand,yeah that just makes a lot of sense,0,yeah,"{'neg': 0.0, 'neu': 0.761, 'pos': 0.239, 'compound': 0.296}"
40,2023-01-29 01:32:35,sweet_anita ,kaninur,"well, i like your point but natural disaasters do not have anything to do with morality",0,like,"{'neg': 0.0, 'neu': 0.665, 'pos': 0.335, 'compound': 0.6757}"
41,2023-01-29 01:32:35,sweet_anita ,eilertsen87,is this the bad santa stream?,0,bad,"{'neg': 0.412, 'neu': 0.588, 'pos': 0.0, 'compound': -0.5423}"
42,2023-01-29 01:32:39,sweet_anita ,sohnnyjilverhand,"that is a very fair point, i'd say nodders",0,fair,"{'neg': 0.0, 'neu': 0.755, 'pos': 0.245, 'compound': 0.3804}"
43,2023-01-29 01:32:46,sweet_anita ,shadowmorphyn,yeah nodders,0,yeah,"{'neg': 0.0, 'neu': 0.312, 'pos': 0.688, 'compound': 0.296}"
44,2023-01-29 01:32:46,sweet_anita ,tjongejongen,monkas i live in a home,0,monkaS,"{'neg': 0.444, 'neu': 0.556, 'pos': 0.0, 'compound': -0.6124}"
