Date,Channel,Username,Message,Tag_owner
2023-01-29 01:31:18,sweet_anita ,zionygilbert,anitaThonk,0
2023-01-29 01:31:19,sweet_anita ,queen_winja,Pompei literally got destroyed by a volcanic eruption. It had nothing todo with something they did,0
2023-01-29 01:31:21,sweet_anita ,nosxbo0stx,shirley,0
2023-01-29 01:31:22,sweet_anita ,juiceconnoisseur,"exactly, when living gets easier you're gonna choose pleasure",0
2023-01-29 01:31:26,sweet_anita ,sohnnyjilverhand,yeah it makes a lot of sense that an abundance of free time leads to more excessive lifestyles and unique problems that come with that NODDERS,0
2023-01-29 01:31:26,sweet_anita ,reallivebluescat,"sometimes it can also be good to ask yourself, why do i ask certain questions and not just trying to find an answer to certain questions. like ""modern sexuality is the fall of western civilisation"" that is often a right wing trope",0
2023-01-29 01:31:27,sweet_anita ,iduhknowwhattoput,nah everyone i knew who touched dick wanted to die too,0
2023-01-29 01:31:28,sweet_anita ,mabu_jpg,GRUG no time to OHYEAHWOOYEAHBABY me hunting,0
2023-01-29 01:31:28,sweet_anita ,yeet_nick420,wideVIBE,0
2023-01-29 01:31:33,sweet_anita ,ihumanity7,I'll take a ,0
2023-01-29 01:31:37,sweet_anita ,cthulu_or_something,What was the name of this city? Im googling it for science YEP,0
2023-01-29 01:31:44,sweet_anita ,showmethanow,veefroSosa veefroSosa veefroSosa,0
2023-01-29 01:31:44,sweet_anita ,fossabot,Welcome back Ryzzear! Thanks for the 13 months resub with Prime Gaming!! anitaPrime anitaPrime anitaPrime,0
2023-01-29 01:31:46,sweet_anita ,icidlink,But now they have no statutes but Big LED screen showing all this,0
2023-01-29 01:31:47,sweet_anita ,sohnnyjilverhand,it's an example of an advanced society that got to exhibit hyper sexuality NODDERS,0
2023-01-29 01:31:50,sweet_anita ,venetti,their sex made the volcano angry,0
2023-01-29 01:31:53,sweet_anita ,laurentse,No the only factor was the volcano,0
2023-01-29 01:31:53,sweet_anita ,antman64bit,@Ryzzear anitaHey anitaPog,0
2023-01-29 01:31:54,sweet_anita ,tjongejongen,NODDERS the goats caused it to erupt,0
2023-01-29 01:31:55,sweet_anita ,juiceconnoisseur,nodd,0
2023-01-29 01:31:58,sweet_anita ,juiceconnoisseur,sitt,0
2023-01-29 01:31:59,sweet_anita ,sohnnyjilverhand,yeah I'd imagine so PepoG,0
2023-01-29 01:32:03,sweet_anita ,mabu_jpg,ppHop nomadic,0
2023-01-29 01:32:07,sweet_anita ,iduhknowwhattoput,you get bored,0
2023-01-29 01:32:09,sweet_anita ,juiceconnoisseur,"sitt CrayonTime Im so comfy sitting, no need for nomad",0
2023-01-29 01:32:09,sweet_anita ,sohnnyjilverhand,yeah you become reliant upon the city that you've built NODDERS,0
2023-01-29 01:32:10,sweet_anita ,antman64bit,sitt,0
2023-01-29 01:32:13,sweet_anita ,nonnymoose5150,Dogs and cats living together.. Mass hysteria ;p,0
2023-01-29 01:32:15,sweet_anita ,richardjsimkins,Wondered about what?,0
2023-01-29 01:32:15,sweet_anita ,psyke72,"Remember,  it's SARS2-COVID19. There was a SARS outbreak about 20 years ago. While they were working on a vax for it, infections fizzled out.",0
2023-01-29 01:32:16,sweet_anita ,ordala,nothing in the universe can ever truly reach a natural equilibrium for an indefinite period of time,0
2023-01-29 01:32:17,sweet_anita ,sohnnyjilverhand,yup NODDERS,0
2023-01-29 01:32:19,sweet_anita ,pizzaandmetalguy,PepegaStealth,0
2023-01-29 01:32:19,sweet_anita ,mabu_jpg,mkoSit,0
2023-01-29 01:32:23,sweet_anita ,blurpb,SCATTER,0
