Date,Channel,Username,Message,Tag_owner,Cleanest_message
2023-01-28 23:25:37,esfandtv ,koominator,YEP,0,yep
2023-01-28 23:25:44,esfandtv ,daunted_mist,LUL,0,LUL
2023-01-28 23:25:49,esfandtv ,vanguard771,good point mr. game journalist,0,good
2023-01-28 23:25:50,esfandtv ,grannynonny,"@Fozenoh YEP I had to look it up though! LUL Did Esfand ever play Outlast? I can't remember, but Dark Descent I remember super well",0,yep LUL play super well
2023-01-28 23:25:57,esfandtv ,danielsauces,HUMAN MUSIC..... I like it,0,like
2023-01-28 23:25:58,esfandtv ,koominator,YEP sudden change of tide,0,yep
2023-01-28 23:26:03,esfandtv ,asteriamateria,YEP,0,yep
2023-01-28 23:26:14,esfandtv ,angeltwothree,@EsfandTV The Dead Space anime movies,0,dead
2023-01-28 23:26:27,esfandtv ,komandantmirko,tell him this isn't the time to lose his head 4Head,0,lose
2023-01-28 23:26:39,esfandtv ,bryan_505,D:,0,D:
2023-01-28 23:26:39,esfandtv ,daunted_mist,D:,0,D:
2023-01-28 23:26:40,esfandtv ,jaylue_,yea theres dead space downfall and aftermath,0,dead
2023-01-28 23:26:41,esfandtv ,govncheese,He got bitched,0,bitch
2023-01-28 23:26:48,esfandtv ,daunted_mist,oh shit,0,shit
2023-01-28 23:26:49,esfandtv ,p1utofm,monkaW,0,monkaW
2023-01-28 23:26:50,esfandtv ,macvane,its on drugs monkaW,0,monkaW
2023-01-28 23:26:52,esfandtv ,fozenoh,grannynonny Hmm im not sure. im only recently active frog Sadge,0,Sadge
2023-01-28 23:26:57,esfandtv ,fozenoh,Clickers monkaW,0,monkaW
2023-01-28 23:27:04,esfandtv ,thegummibearmassacre,monkaW,0,monkaW
2023-01-28 23:27:05,esfandtv ,genisyys_,new mutation monkaW,0,monkaW
2023-01-28 23:27:15,esfandtv ,mahangm,LULW,0,LULW
2023-01-28 23:27:16,esfandtv ,netnomad,LUL clearly not play tested,0,LUL play
2023-01-28 23:27:37,esfandtv ,netnomad,looked like a Killer7 enemy glitching out there,0,like
2023-01-28 23:27:40,esfandtv ,gizimoo86,game looks pretty good,0,good
2023-01-28 23:27:42,esfandtv ,wiiiie_dynamite,nah hes kidding,0,nah
2023-01-28 23:27:47,esfandtv ,mahangm,they're annoying af pepeLaugh,0,annoy
2023-01-28 23:27:48,esfandtv ,macvane,space marines YEP,0,yep
2023-01-28 23:28:14,esfandtv ,danielsauces,Its kinda cool that there is a narrative reason why enemies are harder. but still the same,0,cool
2023-01-28 23:28:16,esfandtv ,arcsilin,@EsfandTV yeah theyre called Dead space : Down Fall & Dead Space : Aftermath,0,yeah dead
2023-01-28 23:28:24,esfandtv ,mahangm,this is such a good remake FeelsStrongMan,0,good
2023-01-28 23:28:37,esfandtv ,supibot,"@felipells is no longer AFK: GYM donkWalk xar2EDM Can't be stopped (1h, 20m ago)",0,stop
2023-01-28 23:28:56,esfandtv ,puka_,D:,0,D:
2023-01-28 23:28:59,esfandtv ,thegummibearmassacre,D:,0,D:
2023-01-28 23:29:04,esfandtv ,macvane,esfandO sure,0,sure
2023-01-28 23:29:04,esfandtv ,pstar1,Thanks for letting us know there's evil aliens,0,thank evil
2023-01-28 23:29:08,esfandtv ,grannynonny,Stress relief? LUL,0,stress LUL
2023-01-28 23:29:09,esfandtv ,rakleson,has he screamed like a small child yet?,0,ha scream like
2023-01-28 23:29:10,esfandtv ,waffleboiiii,LULW,0,LULW
2023-01-28 23:29:17,esfandtv ,mahangm,"aftermath was weird, they had 10 different design styles for it LULW",0,LULW
2023-01-28 23:29:25,esfandtv ,koominator,LUL LUL true @grannynonny,0,LUL true
2023-01-28 23:29:25,esfandtv ,redshock_0,LULW,0,LULW
2023-01-28 23:29:26,esfandtv ,aleystergaming,LUL,0,LUL
2023-01-28 23:29:27,esfandtv ,p1utofm,OMEGALUL,0,OMEGALUL
2023-01-28 23:29:30,esfandtv ,grannynonny,LUL,0,LUL
2023-01-28 23:29:31,esfandtv ,angeltwothree,@MahanGM Yeah same with the Dantes Inferno anime movie,0,yeah
2023-01-28 23:29:31,esfandtv ,kngrsm,OMEGALUL,0,OMEGALUL
2023-01-28 23:29:33,esfandtv ,muckspreads,OMEGALUL,0,OMEGALUL
2023-01-28 23:29:33,esfandtv ,daunted_mist,youre scaring me,0,scare
2023-01-28 23:29:38,esfandtv ,sir_rekt,LUL,0,LUL
2023-01-28 23:29:40,esfandtv ,vanguard771,LUL,0,LUL
2023-01-28 23:29:41,esfandtv ,arcsilin,i hate those things man LUL,0,hate LUL
2023-01-28 23:30:17,esfandtv ,daunted_mist,monkaS,0,monkaS
2023-01-28 23:30:28,esfandtv ,mahangm,wtf monkaOMEGA,0,wif
2023-01-28 23:30:31,esfandtv ,zellitan,monkaW chat hold me,0,monkaW
2023-01-28 23:30:31,esfandtv ,ogsheen,hey esfand you still play wotlk sometime?,0,play
2023-01-28 23:30:41,esfandtv ,waffleboiiii,LULW,0,LULW
2023-01-28 23:30:42,esfandtv ,xhashbanditx,EZ 8.1,0,EZ
2023-01-28 23:30:43,esfandtv ,miraclealiengravity,Thank you Esfand!,0,thank
2023-01-28 23:30:46,esfandtv ,grannynonny,WOTLK made Paladins all horrid. I dount he'll play,0,play
2023-01-28 23:30:52,esfandtv ,grannynonny,doubt,0,doubt
2023-01-28 23:30:52,esfandtv ,jpoo_,DONO Pog,0,pog
2023-01-28 23:30:57,esfandtv ,kaboom_info,Drake Good job,0,good
2023-01-28 23:31:00,esfandtv ,waffleboiiii,Pog dono,0,pog
2023-01-28 23:31:04,esfandtv ,serapis_ammon,hell yeah buddy,0,hell yeah
2023-01-28 23:31:06,esfandtv ,niivid,nice dude,0,nice
2023-01-28 23:31:37,esfandtv ,grannynonny,@OGSheen No seal twisting and Ret DPS is AWFUL Sadge,0,Sadge
2023-01-28 23:31:46,esfandtv ,supibot,"yippykaiyay322, You already opened or gifted a fortune cookie today. You can get another one at midnight UTC, which is in 4h, 28m.",0,gift
2023-01-28 23:31:53,esfandtv ,supibot,"yippykaiyay322, Your Aries horoscope for today: Positive thinking can change the world, and you could do with some today. No matter how tough the going gets, take it in your stride, says Ganesha. If you think you can do it, you will. You have the magic touch today to initiate a new business strategy.",0,matter tough
2023-01-28 23:31:59,esfandtv ,arcsilin,Prot is good tho LOL,0,good lol
2023-01-28 23:32:06,esfandtv ,atrickee_,EASY! You filthy casual @EsfandTV,0,casual
2023-01-28 23:32:19,esfandtv ,supibot,"bogusbutt, Your daily cookie: You will be rewarded for being a good listener in the next week.",0,reward good
2023-01-28 23:32:22,esfandtv ,arcsilin,and ret is good in last phase,0,good
2023-01-28 23:32:23,esfandtv ,devilcecil,I could have saved you earlier,0,save
2023-01-28 23:32:27,esfandtv ,supibot,"sweetiepie2487, Your daily cookie: Lend your money and lose your friend.",0,lose
2023-01-28 23:32:34,esfandtv ,ogsheen,yeah I understand,0,yeah
2023-01-28 23:32:38,esfandtv ,grannynonny,Esfand rightfully on strike NODDERS,0,strike
2023-01-28 23:32:42,esfandtv ,mahangm,dead space has 2 novels as well as far as i can remember,0,dead ha novel well
2023-01-28 23:32:46,esfandtv ,koominator,LULW,0,LULW
2023-01-28 23:32:50,esfandtv ,shonuff_,LULW,0,LULW
2023-01-28 23:32:50,esfandtv ,rei_u0,OMEGALUL,0,OMEGALUL
2023-01-28 23:32:51,esfandtv ,bohdan_trojan,LUL,0,LUL
2023-01-28 23:32:52,esfandtv ,sir_rekt,Nuked self LUL,0,LUL
2023-01-28 23:33:06,esfandtv ,genisyys_,wait you just wiped LULW,0,LULW
2023-01-28 23:33:08,esfandtv ,arcsilin,it sucks dank,0,suck
2023-01-28 23:33:18,esfandtv ,mahangm,shoot the nuke KKona Clap,0,shoot Clap
2023-01-28 23:33:31,esfandtv ,arcsilin,yeah seal twisting was so fun,0,yeah fun
2023-01-28 23:33:34,esfandtv ,ericonda3,"seal twisting was an art, now we just spam buttons",0,spam
2023-01-28 23:33:35,esfandtv ,mixinsoda101,:cigarette: what's up,0,cigarette
2023-01-28 23:33:39,esfandtv ,supibot,"angeltwothree, Successfully set your birthday to April 21st.",0,success
2023-01-28 23:33:41,esfandtv ,thegummibearmassacre,Ret Sadge,0,Sadge
2023-01-28 23:33:42,esfandtv ,grannynonny,I didn't enjoy Wrath the first time around so meh LUL,0,enjoy meh LUL
2023-01-28 23:33:49,esfandtv ,supibot,"angeltwothree, Your Taurus horoscope for today: The time you previously spent on certain activities may not yield results as expected, predicts Ganesha. You will be reluctant to travel today. Your may find yourself wanting more space and freedom of expression. A stroll with your sweetheart, hand in hand, may be the highlight of your day, says Ganesha.",0,certain want freedom hand highlight
2023-01-28 23:34:03,esfandtv ,mahangm,monkaS,0,monkaS
2023-01-28 23:34:05,esfandtv ,fuzzybeard90,chat im scared peepoS,0,scare
2023-01-28 23:34:10,esfandtv ,mahangm,dont shoot their thingy monkaS,0,shoot monkaS
2023-01-28 23:34:25,esfandtv ,ytbotgaming,it broken,0,broken
2023-01-28 23:34:27,esfandtv ,mahangm,@Fuzzybeard90 we are all going to die FeelsOkayMan,0,die
2023-01-28 23:34:33,esfandtv ,fuzzybeard90,@MahanGM YEP,0,yep
2023-01-28 23:34:44,esfandtv ,ogsheen,@grannynonny which class/spec perform well in wotlk arena rn? I didnt played a single games haha! idk if you know,0,well play ink
2023-01-28 23:34:45,esfandtv ,fuzzybeard90,MOP was bis wow danse,0,wow
2023-01-28 23:35:50,esfandtv ,grannynonny,@OGSheen In arena? No idea.. I should be watching more Grayson but family is very busy lately monkaS I have heard that DK are just overwhelming in damage everywhere though,0,monkaS overwhelm
2023-01-28 23:35:51,esfandtv ,angeltwothree,is this remake built from the ground up or do they take a lot of assets from the OG game and update it with modern textures,0,asset
2023-01-28 23:36:04,esfandtv ,devilcecil,mean antagonist,0,antagonist
2023-01-28 23:36:05,esfandtv ,sethyrin,Caution. :warning: Warhead unstable. :fire: Contain all explosive materials. :collision:,0,warning fire collision
2023-01-28 23:36:08,esfandtv ,arcsilin,yea it sucks cuz u love wow so much\,0,suck love wow
2023-01-28 23:36:11,esfandtv ,angeltwothree,ah cool,0,cool
2023-01-28 23:36:11,esfandtv ,ogsheen,thanks I will check it out,0,thank
2023-01-28 23:36:39,esfandtv ,genisyys_,monkaS,0,monkaS
2023-01-28 23:36:41,esfandtv ,tuco30,hey esfand hope your days going well <,0,hope well
2023-01-28 23:37:06,esfandtv ,ytbotgaming,idk why but i seeing two suns in the sky,0,ink
2023-01-28 23:37:13,esfandtv ,tuco30,are you going to play DS 2 and 3? or have you played it beofre ?,0,play
2023-01-28 23:37:22,esfandtv ,serapis_ammon,"we will make a better mmo than wow, together",0,better
2023-01-28 23:37:36,esfandtv ,angeltwothree,are they gonna keep doing classic wow till they get to Warlords of draenor etc ?,0,wow
2023-01-28 23:37:41,esfandtv ,mahangm,monkaW,0,monkaW
2023-01-28 23:37:47,esfandtv ,daunted_mist,that was badass,0,badass
2023-01-28 23:37:59,esfandtv ,vanguard771,If you store weapons you will not longer pick up ammo for them,0,weapon
2023-01-28 23:38:02,esfandtv ,serapis_ammon,wow will make ur pp small,0,wow
2023-01-28 23:38:02,esfandtv ,mahangm,the gun play is so good in the remake,0,gun play good
2023-01-28 23:38:15,esfandtv ,tuco30,are you gonna play deadspace 2 and 3? or have you played them before? @EsfandTV,0,play
2023-01-28 23:38:16,esfandtv ,sargeangel,but thatd be gta lol,0,lol
2023-01-28 23:38:22,esfandtv ,mahangm,aiming in ds1 was such a pain pepeW,0,pain
2023-01-28 23:38:31,esfandtv ,retpaladinbot,@EsfandTV - lesspinions just subscribed using Prime Pog,0,pog
2023-01-28 23:38:47,esfandtv ,vanguard771,What if it is not fun but GREAT for stream like oil wrestling with the bros?,0,fun great like
2023-01-28 23:38:49,esfandtv ,faze_zaz420,thank you for what you do esfand,0,thank
