Date,Channel,Username,Message,Tag_owner,Cleanest_message
2023-01-29 00:29:02,xqc ,roxnr,-100 LULW,0,LULW
2023-01-29 00:29:02,xqc ,blueyyj,-100 EZ,0,EZ
2023-01-29 00:29:02,xqc ,meji_3,-100 LULW,0,LULW
2023-01-29 00:29:02,xqc ,rokobasilisk,-100 LULW,0,LULW
2023-01-29 00:29:02,xqc ,dnedaed,-100 LULW,0,LULW
2023-01-29 00:29:02,xqc ,strangerops,-100 PogU,0,PogU
2023-01-29 00:29:02,xqc ,thundergamingx_,-100 LULW,0,LULW
2023-01-29 00:29:02,xqc ,elypsyo,-100 tard,0,tard
2023-01-29 00:29:02,xqc ,marcb_23,-100 LULW,0,LULW
2023-01-29 00:29:02,xqc ,vaakku15,"LULW -100 ,.",0,LULW
2023-01-29 00:29:04,xqc ,imgonnagohome,-100 OMEGALUL,0,OMEGALUL
2023-01-29 00:29:04,xqc ,ajaxkingston,monkaW,0,monkaW
2023-01-29 00:29:04,xqc ,sokosti,PogU,0,PogU
2023-01-29 00:29:04,xqc ,c4ptainmonty,OMEGALUL,0,OMEGALUL
2023-01-29 00:29:04,xqc ,venusianlissette,Evil house ?,0,evil
2023-01-29 00:29:04,xqc ,jack943333,-100 LULW,0,LULW
2023-01-29 00:29:04,xqc ,zalinho1,-100 OMEGALUL,0,OMEGALUL
2023-01-29 00:29:05,xqc ,otmspy,-100 OMEGALUL,0,OMEGALUL
2023-01-29 00:29:05,xqc ,forceurultime,OMEGALUL,0,OMEGALUL
2023-01-29 00:29:05,xqc ,xawiox,PogU 100,0,PogU
2023-01-29 00:29:05,xqc ,sellairforair,-100 LULW,0,LULW
2023-01-29 00:29:05,xqc ,alert_tv,LULW -100,0,LULW
2023-01-29 00:29:05,xqc ,electronicblade,-100 OMEGALUL,0,OMEGALUL
2023-01-29 00:29:05,xqc ,kritical_hunter,-100 LULW,0,LULW
2023-01-29 00:29:05,xqc ,b3kfust_,xQcOW much love man,0,love
2023-01-29 00:29:05,xqc ,filtroox,OMEGALUL,0,OMEGALUL
2023-01-29 00:29:05,xqc ,roxnr,-100  LULW,0,LULW
2023-01-29 00:29:05,xqc ,notcarl223,LUL -100,0,LUL
2023-01-29 00:29:05,xqc ,kiwikoe,Monster House monkaW,0,monkaW
2023-01-29 00:29:05,xqc ,dipper_23s,100$ OMEGALUL,0,OMEGALUL
2023-01-29 00:29:05,xqc ,wither991,-100 OMEGALUL,0,OMEGALUL
2023-01-29 00:29:05,xqc ,knockoutxxiii,-100 PogU,0,PogU
2023-01-29 00:29:05,xqc ,benzopan,-100 LULW,0,LULW
2023-01-29 00:29:05,xqc ,t4cticpl4y3r,-100 LULW,0,LULW
2023-01-29 00:29:06,xqc ,ver0de,-100 LULW,0,LULW
2023-01-29 00:29:06,xqc ,lamilala,actual idiot,0,idiot
2023-01-29 00:29:06,xqc ,vaakku15,-100 LULW,0,LULW
2023-01-29 00:29:06,xqc ,lolath0n,-100 LULW,0,LULW
2023-01-29 00:29:06,xqc ,mw3bc,-100 LULW,0,LULW
2023-01-29 00:29:06,xqc ,debeans,:recycling_symbol: YOURE CRAZY,0,:recycling_symbol:
2023-01-29 00:29:06,xqc ,thathosy,-100 LULW,0,LULW
2023-01-29 00:29:06,xqc ,xmk7r,-100 LULW,0,LULW
2023-01-29 00:29:06,xqc ,chomiker,LULW -100,0,LULW
2023-01-29 00:29:06,xqc ,droidi_,-100 LUL,0,LUL
2023-01-29 00:29:06,xqc ,talkenwo,LULW -100,0,LULW
2023-01-29 00:29:06,xqc ,polecy,xqcMood  megaphone recycling_symbol yooo you didnt have to donate anything man thanks for the 100 stones just you being here is enough,0,thank
2023-01-29 00:29:06,xqc ,gunsp0tz,-100 OMEGALUL,0,OMEGALUL
2023-01-29 00:29:06,xqc ,tristan_483,-100 LULW,0,LULW
2023-01-29 00:29:06,xqc ,scorpyl2,"xqcMood :megaphone: :recycling_symbol: yooo you didnt have to donate anything man thanks for the 50 stones, just you being here is enough",0,megaphone :recycling_symbol: thank
2023-01-29 00:29:08,xqc ,cubaaaaaaaaaaaaaaa,-100 LUL,0,LUL
2023-01-29 00:29:08,xqc ,kza_yeager,-100 LULW,0,LULW
2023-01-29 00:29:08,xqc ,imqrr,100 for a trillionaire LULW,0,LULW
2023-01-29 00:29:08,xqc ,vedxdd,-100 LULW 󠀀,0,LULW
2023-01-29 00:29:08,xqc ,fossabot,"@うるき [28 Jan 2023] Just Chatting (5h 25m), Counter-Strike Global Offensive (59m 56s), Call of Duty Black Ops III (30s), Call of Duty Black Ops II (59m 47s), Roblox (5m 41s), Satisfactory (3h 4m), shapez (8m 19s), Worms W.M.D (34m 47s), Hand Simulator (44m 16s), Codenames (20m 24s), Pro Soccer Online (49m 58s), BattleBit (41m 36s), Gartic Phone (19m 23s)",0,hand
2023-01-29 00:29:08,xqc ,someduderob,MEGALUL MORE EVIL THINGS,0,evil
2023-01-29 00:29:09,xqc ,yatko,1/10 SPIN LULW,0,LULW
2023-01-29 00:29:09,xqc ,worldnotending,EZ DODGE,0,EZ
2023-01-29 00:29:09,xqc ,r0biv,monkaW 󠀀,0,monkaW
2023-01-29 00:29:09,xqc ,karoxcv,monkaW,0,monkaW
2023-01-29 00:29:09,xqc ,marinolul,-100 idiot LULW,0,idiot LULW
2023-01-29 00:29:09,xqc ,lightlyseason,evil cat house xqc,0,evil
2023-01-29 00:29:09,xqc ,kobox4,-100 LULW 󠀀,0,LULW
2023-01-29 00:29:09,xqc ,vaakku15,-100 LULW .,0,LULW
2023-01-29 00:29:09,xqc ,chans13,-100 LUL,0,LUL
2023-01-29 00:29:09,xqc ,yvng_tragedy,OMEGALUL HOMEBRO,0,OMEGALUL
2023-01-29 00:29:09,xqc ,ale_whites,-100 PogU,0,PogU
