Data,Channel,Username,OriginalMessage,Message
2023-01-28 21:35:29,nmplol ,craziest31,Lamon,lamon
2023-01-28 21:35:36,nmplol ,cykick1,Lamon,lamon
2023-01-28 21:35:43,nmplol ,ugliestloseralive,Lamon,lamon
2023-01-28 21:35:44,nmplol ,nyqu1st_,Lamon,lamon
2023-01-28 21:35:48,nmplol ,jerrybear_,Lamon,lamon
2023-01-28 21:35:48,nmplol ,t_e_v_e,Lamon,lamon
2023-01-28 21:35:48,nmplol ,danny__1133,Lamon,lamon
2023-01-28 21:35:49,nmplol ,lavalance,Lamon,lamon
2023-01-28 21:35:49,nmplol ,garbashio,Lamon,lamon
2023-01-28 21:35:50,nmplol ,undauntedsinz,LAMON,lamon
2023-01-28 21:35:50,nmplol ,viewervideo,Lamon,lamon
2023-01-28 21:35:50,nmplol ,xerrogh,Lamon,lamon
2023-01-28 21:35:50,nmplol ,bananaman6,Lamon,lamon
2023-01-28 21:35:51,nmplol ,ch0cc0,Lamon,lamon
2023-01-28 21:35:51,nmplol ,t_e_v_e,Lamon,lamon
2023-01-28 21:35:51,nmplol ,broccoliiko,Lamon,lamon
2023-01-28 21:35:51,nmplol ,xo_far,Lamon Lamon,lamon
2023-01-28 21:35:51,nmplol ,shephardvolgin,Lamon,lamon
2023-01-28 21:35:52,nmplol ,arturo7240,Lamon,lamon
2023-01-28 21:35:52,nmplol ,heksenn,Lamon,lamon
2023-01-28 21:35:52,nmplol ,kavras,Lamon,lamon
2023-01-28 21:35:52,nmplol ,burtramp,Lamon,lamon
2023-01-28 21:35:52,nmplol ,canaryboy64,Lamon,lamon
2023-01-28 21:35:53,nmplol ,ferlintokezeirquiz,Lamon,lamon
2023-01-28 21:35:53,nmplol ,goobiedoolive,Lamon,lamon
2023-01-28 21:35:53,nmplol ,abyss2605,Lamon,lamon
2023-01-28 21:35:53,nmplol ,hamzaecnc,Lamon,lamon
2023-01-28 21:35:53,nmplol ,nrthrn_lghts_,Lamon,lamon
2023-01-28 21:35:53,nmplol ,purpledan123,Lamon,lamon
2023-01-28 21:35:54,nmplol ,nubs1337,Lamon,lamon
2023-01-28 21:35:54,nmplol ,mustafax19,Lamon,lamon
2023-01-28 21:35:54,nmplol ,im_molar,Lamon,lamon
2023-01-28 21:35:54,nmplol ,wrinkledballbag,Lamon,lamon
2023-01-28 21:35:54,nmplol ,swagemperor,Lamon,lamon
2023-01-28 21:35:55,nmplol ,horler,Lamon,lamon
2023-01-28 21:35:55,nmplol ,kaliboss,Lamon,lamon
2023-01-28 21:35:55,nmplol ,jamescgy,Lamon,lamon
2023-01-28 21:35:55,nmplol ,offwork10,Lamon,lamon
2023-01-28 21:35:56,nmplol ,xbruh7,Lamon,lamon
2023-01-28 21:35:56,nmplol ,begreatjosh,Lamon,lamon
2023-01-28 21:35:56,nmplol ,zacplease,Lamon,lamon
2023-01-28 21:35:56,nmplol ,ch1ckendumpling,Lamon there it is,lamon
2023-01-28 21:35:57,nmplol ,masey,Lamon,lamon
2023-01-28 21:35:57,nmplol ,vetinensiika,Lamon,lamon
2023-01-28 21:35:57,nmplol ,emoneyclown,Lamon,lamon
2023-01-28 21:35:57,nmplol ,temperatur1,Lamon,lamon
2023-01-28 21:35:57,nmplol ,mustafax19,Lamon,lamon
2023-01-28 21:35:57,nmplol ,limitlessjosh,Lamon,lamon
2023-01-28 21:35:57,nmplol ,5amwaltz,Lamon,lamon
2023-01-28 21:35:59,nmplol ,azojump,Lamon,lamon
2023-01-28 21:35:59,nmplol ,anelexd420,Lamon,lamon
2023-01-28 21:36:00,nmplol ,scratchensniff7,Lamon,lamon
2023-01-28 21:36:00,nmplol ,dolantrom,Lamon,lamon
2023-01-28 21:36:01,nmplol ,orlandxz,Lamon,lamon
2023-01-28 21:36:01,nmplol ,themrdarkness,Lamon,lamon
